file_id,source_id,id_lotto,cig,oggetto,sceltaContraente,importoAggiudicazione,Column,importoSommeLiquidate,cfStrutturaProponente,strutturaProponente,dataInizio,dataUltimazione,dataUltimoAggiornamentoDataset,Column 15,
552f4ef1befef8e02a7afdfd7df1f33c,2363280815,fb539a00292a318e82020e3719a2f2e87457d7de,521859372C,GRUPPO A,01-PROCEDURA APERTA,125000,,31474,78,2363280815,ASP di Trapani,2013-12-30,2018-12-29,2015-01-30,
552f4ef1befef8e02a7afdfd7df1f33c,2363280815,295a4f9406ab1f46cbd8448a8c874a80e191f848,52185904B3,GRUPPO A - BRACCIALETTI MONOUSO,01-PROCEDURA APERTA,5850,,474,58,2363280815,ASP di Trapani,2013-12-30,2018-12-29,2015-01-30,
552f4ef1befef8e02a7afdfd7df1f33c,2363280815,a93ac2ba0435901ff20379217a885f68d1d99bdb,5218583EE9,GRUPPO A,01-PROCEDURA APERTA,1190,,174,46,2363280815,ASP di Trapani,2013-12-30,2018-12-29,2015-01-30,
552f4ef1befef8e02a7afdfd7df1f33c,2363280815,ebc020a3d57cd2fd3271c6499c478e8ce075abc9,5218564F3B,GRUPPO A - MASCHERINE NEONATALI,01-PROCEDURA APERTA,12150,,0,2363280815,ASP di Trapani,2013-12-30,2018-12-29,2015-01-30,,
552f4ef1befef8e02a7afdfd7df1f33c,2363280815,d4551954ce36e4b05c064892b9629878199cd7cc,5218561CC2,GRUPPO A -,01-PROCEDURA APERTA,7425,,0,2363280815,ASP di Trapani,2013-12-30,2018-12-29,2015-01-30,,
c41b550395b21d3691fc869480e645ab,1825570854,2249c40e10ba8bb933dd5c9fb81456830de39ade,5218560BEF,FORNITURA AZOTO LIQUIDO E CONTENITORI PRESSURIZZATI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,34440,,0,1825570854,ASP Caltanissetta,2013-07-22,2016-07-22,2014-01-31,,
552f4ef1befef8e02a7afdfd7df1f33c,2363280815,5826c6b186fde026dd1c50fed69224acb4e154a0,5218481ABE,GRUPPO A - DRENAGGIO PNEUMOTORACICO,01-PROCEDURA APERTA,8750,,0,2363280815,ASP di Trapani,2013-12-30,2018-12-29,2015-01-30,,
552f4ef1befef8e02a7afdfd7df1f33c,2363280815,e334393391cb0be411b81b5c1bedc35acd84f7c2,52184744F9,GRUPPO A - SET DRENAGGIO,01-PROCEDURA APERTA,27500,,0,2363280815,ASP di Trapani,2013-12-30,2018-12-29,2015-01-30,,
552f4ef1befef8e02a7afdfd7df1f33c,2363280815,29e07943ee732121ec520890d09942125a93b02e,521843659D,GRUPPO A - CATERERI MULTIACCESSO,01-PROCEDURA APERTA,3575,,0,2363280815,ASP di Trapani,2013-12-30,2018-12-29,2015-01-30,,
552f4ef1befef8e02a7afdfd7df1f33c,2363280815,9ac1a4aff862ee484d71e6e764d054732581a609,52184110FD,GRUPPO A - SISTEMA ASPIRAZIONE TRACHEO BRONCHIALE,01-PROCEDURA APERTA,12780,,0,2363280815,ASP di Trapani,2013-12-30,2018-12-29,2015-01-30,,
552f4ef1befef8e02a7afdfd7df1f33c,2363280815,05559d8a40d95a62be3a1fbe7ab064cd053935ab,52183942F5,GRUPPO A - CATETERE OMBELLICALE,01-PROCEDURA APERTA,49800,,6074,38,2363280815,ASP di Trapani,2013-12-30,2018-12-29,2015-01-30,
552f4ef1befef8e02a7afdfd7df1f33c,2363280815,8e2ac7f99ee75c9719d5e17b31318c250bb1e0b0,5218385B85,GRUPPO A - Catetere ombellicale,01-PROCEDURA APERTA,10940,,723,46,2363280815,ASP di Trapani,2013-12-30,2018-12-29,2015-01-30,
daad42352210213a007836a04f00f709,2570930848,4ee70eba4789c52f3e33460fd6152a3cf3b7e658,52081025BA,fornitura di n. 16 letti bilancia per UO Nefrologia e Dialisi dell'ASP di Agrigento,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,51040,,51040,2570930848,ASP di Agrigento,2013-07-05,2013-12-31,2014-12-31,,
daad42352210213a007836a04f00f709,2570930848,2bda37e9ff52f4e04138a191cd49cf6576682c83,52039188FA,Affidamento per anni 3 alla Ditta Sud Market S.r.l. di Palermo del servizio di manutenzione triennale full risk su apparecchiature sanitarie di marca Fuijfilm in uso presso i PP.OO. San Giovanni di Dio di Agrigento e Giovanni Paolo II di Sciacca.,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE DEL BANDO,255000,,99403,18,2570930848,ASP di Agrigento,2013-06-01,2016-05-31,2014-12-31,
daad42352210213a007836a04f00f709,2570930848,c0c26da241394680200b6e49624a123b7b1850d7,5200178AA1,Lavori di adeguamento struttura trasfusionale del P.O. di Sciacca,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,140006,27,,167532,37,2570930848,ASP di Agrigento,2013-11-11,2014-02-10,2014-12-31
552f4ef1befef8e02a7afdfd7df1f33c,2363280815,6058a265a8a697a216f3c9e677048ec12167cea6,5199078EE0,Ossigeno e Gas Medicali,01-PROCEDURA APERTA,1139631,77,,169192,5,2363280815,ASP di Trapani,2013-11-02,2018-11-01,2015-01-30
daad42352210213a007836a04f00f709,2570930848,b28e5601040118fcbd83e1c02b691ceb73902892,51951472ED,Procedura negoziata per lavori di adeguametno struttura trasfusionale presso P.O. di Canicatti,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,114377,11,,119803,53,2570930848,ASP di Agrigento,2013-09-13,2014-03-07,2014-12-31
c41b550395b21d3691fc869480e645ab,1825570854,21946f99a4d1fb0815a8e82ace313ae0dc747dad,51892321B7,ACQUISTO ACCESSORI AUTOCLAVE S.O. P.O. MAZZARINO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,150,,183,1825570854,ASP Caltanissetta,2013-07-03,2013-12-31,2014-01-31,,
c41b550395b21d3691fc869480e645ab,1825570854,94ed1cff9c728bc952024054021b07aecc421b44,5182108ACB,KIT DI MARCATURA - FITATO DI CALCIO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,1280,,0,1825570854,ASP Caltanissetta,2013-10-23,2015-10-23,2014-01-31,,
c41b550395b21d3691fc869480e645ab,1825570854,a13f903bc285eca63abe6158e4ca9e71f1f2cf2a,51820570B8,KIT MPD,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,6000,,0,1825570854,ASP Caltanissetta,2013-10-23,2015-10-23,2014-01-31,,
c41b550395b21d3691fc869480e645ab,1825570854,0e5057aa437e43e2df8330e428362770152e1373,51820445FC,KIT DI MARCATURA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,1675,,0,1825570854,ASP Caltanissetta,2013-10-23,2015-10-23,2014-01-31,,
c41b550395b21d3691fc869480e645ab,1825570854,6efaadfc235fc05c788d618507a0eae4e2092579,5182031B40,KIT DTPA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,1625,,0,1825570854,ASP Caltanissetta,2013-10-23,2015-10-23,2014-01-31,,
c41b550395b21d3691fc869480e645ab,1825570854,42b559bcc3d148046676aed19e04c6461ee631a6,5182015E0B,KIT DMSA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,790,,0,1825570854,ASP Caltanissetta,2013-10-23,2015-10-23,2014-01-31,,
c41b550395b21d3691fc869480e645ab,1825570854,4cca4877348a9b35b537435df58bdae81094f741,5181972A90,TALLIO CLORURO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,1545,,0,1825570854,ASP Caltanissetta,2013-10-23,2015-10-23,2014-01-31,,
c41b550395b21d3691fc869480e645ab,1825570854,6e75856760d2c742bc3146726c4a1729b056d45a,5181917D2C,GENERATORE STERILEDI TECNEZIO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,28548,,0,1825570854,ASP Caltanissetta,2013-10-23,2015-10-23,2014-01-31,,
c41b550395b21d3691fc869480e645ab,1825570854,20a693355fa99d5d5cd243d020a830460b8a41aa,518152380A,SISTEMA DIAGNOSTICO PER LA RICERCA DI SANGUE OCCULTO NELLE FECI COMPRENSIVO DI REATTIVI E MATERIALE DI CONSUMO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,22458,,0,1825570854,ASP Caltanissetta,2013-09-24,2016-09-24,2014-01-31,,
a45241fda0c6afb5b3eeb96e9e3208a5,2570930848,824124ef695e1a63f9b7bcc37d5f86b352b41f74,51802827EF,SERVIZIO DI SCREENING MAMMOGRAFICO DIGITALE SUL TERRITORIO ASP DI AGRIGENTO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,87560,,0,2570930848,AZIENDA SANITARIA PROVINCIALE DI AGRIGENTO,2013-09-10,2013-11-21,2015-12-01,,
daad42352210213a007836a04f00f709,2570930848,9de17d81364e93c97829a3a27f3c308e0d881fb7,5168231F20,Procedura negoziata per lavori complementari nel padiglione dell'ex P.O. di Agrigento adibito a Dipartimento di Prevenzione .,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,40826,59,,0,2570930848,ASP di Agrigento,2012-12-31,2013-12-31,2014-12-31,
3346899d4a3cc1f8e1fae024d2009994,1426410880,23e8873e65aabde166df474e50d09532b76b6a7f,51671681ED,SERVIZIO IMPLEMENTAZIONE E MANUTENZIONE SOFTWARE FARMAREC E FARMANALISI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,145874,4,,0,1426410880,AZIENDA SANITARIA PROVINCIALE DI RAGUSA,2013-01-01,2014-12-31,2015-12-01,
a92b20de727e2c7b8f3a9ecbbc7655ab,1825570854,9dd67993ffa7e89ae88cdc819725fcefcccd5929,5161949F0E,SERVIZIO DI PROGETTAZIONE E DIREZIONE DEI LAVORI DI ADEGUAMENTO DELL?IMPIANTO ELETTRICO DELL?OSPEDALE ?S. ANTONIO ABATE? DI TRAPANI ALLE PRESCRIZIONI DEI VIGILI DEL FUOCO,01-PROCEDURA APERTA,34538,4,,0,2363280815,AZIENDA SANITARIA PROVINCIALE DI TRAPANI,2014-03-31,,2015-12-01,
700528329e59eb79706cc1647f782a48,2363280815,9dd67993ffa7e89ae88cdc819725fcefcccd5929,5161949F0E,SERVIZIO DI PROGETTAZIONE E DIREZIONE DEI LAVORI DI ADEGUAMENTO DELL?IMPIANTO ELETTRICO DELL?OSPEDALE ?S. ANTONIO ABATE? DI TRAPANI ALLE PRESCRIZIONI DEI VIGILI DEL FUOCO,01-PROCEDURA APERTA,34538,4,,0,2363280815,AZIENDA SANITARIA PROVINCIALE DI TRAPANI,2014-03-31,,2015-12-01,
309a2d169cae0e8a2b6b1155b5c97ac0,2363280815,71830fc2ebf8ebcc97d4e13f7b579d3fd93444c2,5149694DE9,N. 2 ECOTOMOGRAFI MULTIDISCIPLINARI PER GLI AMBULATORI DI GESTIONE INTEGRATA (A.G.I.) DI ALCAMO E CASTELVETRANO.,01-PROCEDURA APERTA,54780,,0,2363280815,ASP di Trapani,2014-09-12,2014-11-25,2015-01-30,,
309a2d169cae0e8a2b6b1155b5c97ac0,2363280815,e463dfd4b3f537ba20613da07d614de05cfb1db8,51496845AB,COLONNA LAPAROSCOPICA PEDIATRICA PER L'U.O. DI CHIRURGIA PEDIATRICA DEL P.O. DI TRAPANI.,01-PROCEDURA APERTA,118283,67,,0,2363280815,ASP di Trapani,2014-10-06,,2015-01-30,
309a2d169cae0e8a2b6b1155b5c97ac0,2363280815,6934d2505e3318820b68919e73ce12bc5d98c9b5,514921851D,CENTRALE DI MONITORAGGIO PER TRATTAMENTO DIALITICO PER U.O.C. DI NEFROLOGIA E DIALISI DEL P.O. DI TRAPANI.,01-PROCEDURA APERTA,28800,,0,2363280815,ASP di Trapani,2014-09-17,,2015-01-30,,
309a2d169cae0e8a2b6b1155b5c97ac0,2363280815,65e6a13c304885ea5cdfea7d40a1c02a4fe1eefd,514918383A,ECOTOMOGRAFO MULTIDISCIPLINARE PORTATILE PER UOC DI NEFROLOGIA E DIALISI DEL P.O. DI TRAPANI.,01-PROCEDURA APERTA,14878,,0,2363280815,ASP di Trapani,2014-09-12,2014-11-18,2015-01-30,,
309a2d169cae0e8a2b6b1155b5c97ac0,2363280815,ef5a40fbe6c90a9571e14ed7ac83c42aad02a455,5149150CFD,N. 20 LETTI BILANCIA PER L'U.O. DI NEFROLOGIA E DIALISI DEI PP.OO. DI TRAPANI E CASTELVETRANO.,01-PROCEDURA APERTA,36000,,0,2363280815,ASP di Trapani,2014-10-06,,2015-01-30,,
309a2d169cae0e8a2b6b1155b5c97ac0,2363280815,a989ce664b0f88de573e022bc64f37bbaf4def28,5149051B4B,ECOTOMOGRAFO PER L'U.O. DI RADIOLOGIA DI TRAPANI.,01-PROCEDURA APERTA,77461,5,,0,2363280815,ASP di Trapani,2014-09-18,2014-10-28,2015-01-30,
309a2d169cae0e8a2b6b1155b5c97ac0,2363280815,072a60394b224b0e99b0448c1f0926a49c189640,51490266AB,N. 2 ECOTOMOGRAFI MULTIDISCIPLINARI PER U.O.C. DI NEFROLOGIA DEL DISTRETTO DI TRAPANI E UOC DI ECOGRAFIA DI INTERNISTICA PTA DI TRAPANI.,01-PROCEDURA APERTA,65600,,0,2363280815,ASP di Trapani,2014-09-12,2014-11-13,2015-01-30,,
309a2d169cae0e8a2b6b1155b5c97ac0,2363280815,5251ec07faa923681d7f4532e414e7885fc487c1,51490076FD,Ecotomografo internistico ostetrico-ginecologico per l'U.O. di ostetricia ginecologia di Marsala.,01-PROCEDURA APERTA,71877,74,,0,2363280815,ASP di Trapani,2014-09-18,2014-10-27,2015-01-30,
309a2d169cae0e8a2b6b1155b5c97ac0,2363280815,5c7f50d5b88a2ee67656a07957b1492bc7ab0457,5148953A6C,ecotomografo internistico ostetrico - ginecologico per l'ambulatorio di ginecologia del presidio sanit. Di Paceco.,01-PROCEDURA APERTA,32500,,0,2363280815,ASP di Trapani,2014-09-18,2014-11-12,2015-01-30,,
c41b550395b21d3691fc869480e645ab,1825570854,9174118a93caab3e1de9307d7cefe3f0c6ee2975,5124879FEC,SERVIZIO DI TRASLOCO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2800,,3416,1825570854,ASP Caltanissetta,2013-05-29,2013-06-30,2014-01-31,,
c41b550395b21d3691fc869480e645ab,1825570854,8eee395f461292d187d13389e768c85253dd4168,5122452D1A,MATERIALE SANITARIO DI CONSUMO PER EMOGASANALIZZATORI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,58500,,16015,1825570854,ASP Caltanissetta,2013-05-21,2014-05-21,2014-01-31,,
a45241fda0c6afb5b3eeb96e9e3208a5,2570930848,ae6a5757b510a413ff4a87cd76e9a8737e412a28,51202514CA,APPROVVIGIONAMENTO SISTEMA ORACLE PER L&apos;ASP DI AGRIGENTO,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,135000,,0,2570930848,AZIENDA SANITARIA PROVINCIALE DI AGRIGENTO,2013-05-29,2013-07-31,2015-12-01,,
c41b550395b21d3691fc869480e645ab,1825570854,bb515ef5c748655768f2957999c66aa4c9bc2529,51192781D9,ACQUISIZIONE SERVIZIO MANUTENZIONE IMPIANTI ELETTRICI PER L'ASP DI C/SSETTA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,119843,,0,1825570854,ASP Caltanissetta,2013-09-01,2016-09-01,2014-01-31,,
a92b20de727e2c7b8f3a9ecbbc7655ab,1825570854,bfe5f15b2a0aed6f0dcfe88026d3be8414b5e9e5,5119058C49,SERVIZIO DI ASSISTENZA TECNICA E MANUTENZIONE DEGLI IMPIANTI ELEVATORI DELL&apos;AZIENDA SANITARIA PROVINCIALE DI TRAPANI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,107532,,0,2363280815,AZIENDA SANITARIA PROVINCIALE DI TRAPANI,2013-09-01,,2015-12-01,,
700528329e59eb79706cc1647f782a48,2363280815,bfe5f15b2a0aed6f0dcfe88026d3be8414b5e9e5,5119058C49,SERVIZIO DI ASSISTENZA TECNICA E MANUTENZIONE DEGLI IMPIANTI ELEVATORI DELL&apos;AZIENDA SANITARIA PROVINCIALE DI TRAPANI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,107532,,0,2363280815,AZIENDA SANITARIA PROVINCIALE DI TRAPANI,2013-09-01,,2015-12-01,,
a45241fda0c6afb5b3eeb96e9e3208a5,2570930848,5382b012ae784c5e29d473554448f11ae95f2cbf,511877311C,FORNITURA E INSTALLAZIONE DI N. 200 TENDE OSCURANTI PER IL P.O. DI AGRIGENTO.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,32780,,0,2570930848,AZIENDA SANITARIA PROVINCIALE DI AGRIGENTO,2013-06-18,2013-10-29,2015-12-01,,
daad42352210213a007836a04f00f709,2570930848,9a2ad0974a8f3dc3ea8f65b035a26b8e32105f25,510985950A,fornitura di n. 10 sistemi holter ecg e n. 10 sistemi holter pressorio,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,99500,,99500,2570930848,ASP di Agrigento,2013-05-10,2013-12-31,2014-12-31,,
c41b550395b21d3691fc869480e645ab,1825570854,5bf523acbe144578d15dcce7d55c81fce89fa518,50939192FO,SET (SACCA + DEFLUSSORE) DA 1500 A 2000 ML PER LA SOMMINISTRAZIONE DI DIETE ENTERALI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,8700,,2105,1825570854,ASP Caltanissetta,2013-07-19,2014-07-19,2014-01-31,,
daad42352210213a007836a04f00f709,2570930848,d5e9f5adf3526a021bec4ebb9d675de200127735,5080997B5B,Lavori di pronto intervento e manutenzione ordinaria e straordinaria di opere in legno da eseguire presso tutti i presidi sanitari dell'ASP di Agrigento per anni due.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,145000,,87282,15,2570930848,ASP di Agrigento,2013-08-06,2015-08-04,2014-12-31,
daad42352210213a007836a04f00f709,2570930848,057c5506ea021f2a0d0366f1f240244394fec5f1,50802177AF,Procedura negoziata art.122 comma 7 163/06 accordo quadro per l'affid manut ord e straord infissi e serramenti presso tutti i presidi ASP per anni 2,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,145000,,108922,12,2570930848,ASP di Agrigento,2013-10-04,2013-12-31,2014-12-31,
552f4ef1befef8e02a7afdfd7df1f33c,2363280815,6856090322979946b90854fe9521aba5302a2ea1,5076811CF5,REAGENTI,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2418,,787,2363280815,ASP di Trapani,2013-07-31,2015-07-30,2015-01-30,,
552f4ef1befef8e02a7afdfd7df1f33c,2363280815,cacfcd1d8e2b585d459fa0cedec1c82a6f19cf9b,50767846AF,Reagenti,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2596,52,,1279,38,2363280815,ASP di Trapani,2013-07-31,2015-07-30,2015-01-30
c41b550395b21d3691fc869480e645ab,1825570854,4758ef9ca087b47bb6a7b828ef7841b3c42cc15e,507639667F,RIPARAZIONE AUTOCLAVE SALA OPERATORIA P.O. MAZZARINO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,1030,,1256,1825570854,ASP Caltanissetta,2013-06-24,2013-09-24,2014-01-31,,
c41b550395b21d3691fc869480e645ab,1825570854,724df2abc8c1ad4e77a8dedcd11b5ff11ba14bdb,50719598F7,MISCELA TERNARIA IN SACCA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,17,,0,1825570854,ASP Caltanissetta,2013-06-07,2014-12-31,2014-01-31,,
552f4ef1befef8e02a7afdfd7df1f33c,2363280815,b9737cd53caf682d55dd3f24f93f1946904a6ee7,50605734F2,Servizio di conduzione tecnica delle camere iperbariche del P.O. di Trapani e Favignana,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,88956,,88469,9,2363280815,ASP di Trapani,2013-05-27,2013-10-31,2015-01-30,
c41b550395b21d3691fc869480e645ab,1825570854,539ce199b3c5e8218d81194b2f26f64cce865e78,5047631CDC,ACQUISTO FARMACI IN ESCLUSIVA,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,5512,,6063,1825570854,ASP Caltanissetta,2013-04-10,2013-05-31,2014-01-31,,
a92b20de727e2c7b8f3a9ecbbc7655ab,1825570854,8b295168e5813c7f2878c14d653e519de53332eb,503748581F,FORNITURA PROGRAMMA SOFTWARE PER LA GESTIONE DELL&apos;UFA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,35000,,0,2363280815,AZIENDA SANITARIA PROVINCIALE DI TRAPANI,2013-08-20,2013-09-20,2015-12-01,,
700528329e59eb79706cc1647f782a48,2363280815,8b295168e5813c7f2878c14d653e519de53332eb,503748581F,FORNITURA PROGRAMMA SOFTWARE PER LA GESTIONE DELL&apos;UFA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,35000,,0,2363280815,AZIENDA SANITARIA PROVINCIALE DI TRAPANI,2013-08-20,2013-09-20,2015-12-01,,
c41b550395b21d3691fc869480e645ab,1825570854,4893ef8c5079cc50d4f74136b9a21458fa0617e5,498596005B,AFFIDAMENTO SERVIZIO DI GESTIONE E MANTENIMENTO DEGLI IMPIANTI ELETTRICI P.O. S.ELIA E P.O. RAIMONDI,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,31005,,37516,1825570854,ASP Caltanissetta,2013-03-13,2013-06-13,2014-01-31,,
c41b550395b21d3691fc869480e645ab,1825570854,a386497a0a27b70542080ba27fed99ce1d4b4df8,4984056D1C,FORNITURA DI GEL IGIENIZZANTE PER MANI (MEPA),08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2480,,2988,1825570854,ASP Caltanissetta,2013-05-08,2013-06-10,2014-01-31,,
c41b550395b21d3691fc869480e645ab,1825570854,f94d5ae70ac0357ca7ee550c1e2a37d2df71a93c,49356768AD,ACQUISTO DI NÃ‚Â° 2 MASTERIZZATORI AUTOMATICI PER PERSONALIZZAZIONE CD-DVD PAZIENTI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,7300,,8906,1825570854,ASP Caltanissetta,2013-02-11,2013-03-15,2014-01-31,,
c41b550395b21d3691fc869480e645ab,1825570854,4a5a50d4eed14a93b4bff4e4bb5e688331b54804,4935640AF7,ACQUISTO DI NÃ‚Â° 2 PERSONAL COMPUTER E NÃ‚Â° 4 MONITOR,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2700,,3294,1825570854,ASP Caltanissetta,2013-05-07,2013-06-30,2014-01-31,,
a45241fda0c6afb5b3eeb96e9e3208a5,2570930848,15bc33d09556db790b3a2c416c4f634bb859997c,493400019B,FORNITURA N. 1 VIDEO URETRO-CISTOSCOPIO FLESSIBILE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,55824,85,,0,2570930848,AZIENDA SANITARIA PROVINCIALE DI AGRIGENTO,2013-05-27,2013-06-03,2015-12-01,
c41b550395b21d3691fc869480e645ab,1825570854,ff334b91d11a82951c9df9ce1a3da8f61442c176,49251992CA,ACQUISTO MATERIALE SANITARIO ESCLUSIVO PER ENDOSCOPIA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,1180,,1439,1825570854,ASP Caltanissetta,2013-07-24,2013-12-31,2014-01-31,,
daad42352210213a007836a04f00f709,2570930848,6a4fa190e7be0271fc9946d3febaa59af5261dc2,4921933B97,Procedura negoziata cottimo fiduciario ai sensi dell'art.125 D.Lgs 163/06 per l'affidamento dei lavori di manutenzione straordinaria dell'impianto di rilevazione incendi del P.O. San Giovanni di Dio di Agrigento,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,126702,71,,175781,38,2570930848,ASP di Agrigento,2013-07-27,2013-12-11,2014-12-31
a92b20de727e2c7b8f3a9ecbbc7655ab,1825570854,8f4c591a53b18723ef9ac676a5baccce97a5eb3a,4918657C26,LAVORI DI DEMOLIZIONE E RICOSTRUZIONE DEL PRESIDIO SANITARIO DI SALAPARUTA,01-PROCEDURA APERTA,890254,56,,0,2363280815,AZIENDA SANITARIA PROVINCIALE DI TRAPANI,2014-01-23,,2015-12-01,
700528329e59eb79706cc1647f782a48,2363280815,8f4c591a53b18723ef9ac676a5baccce97a5eb3a,4918657C26,LAVORI DI DEMOLIZIONE E RICOSTRUZIONE DEL PRESIDIO SANITARIO DI SALAPARUTA,01-PROCEDURA APERTA,890254,56,,0,2363280815,AZIENDA SANITARIA PROVINCIALE DI TRAPANI,2014-01-23,,2015-12-01,
c41b550395b21d3691fc869480e645ab,1825570854,810d9ae852e4ffa610d6e4e0ce2f63109589179d,4909374F92,ACQUISTO MATERIALE SANITARIO ESCLUSIVO,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,182,,222,1825570854,ASP Caltanissetta,2013-03-05,2013-12-31,2014-01-31,,
a92b20de727e2c7b8f3a9ecbbc7655ab,1825570854,25a1858fc251a53e437c547cb838ee27ce6d0ee0,48796996FF,SISTEMA DI SIMULAZIONE MEDICA AVANZATA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,55950,,0,2363280815,AZIENDA SANITARIA PROVINCIALE DI TRAPANI,2013-06-03,2013-06-04,2015-12-01,,
700528329e59eb79706cc1647f782a48,2363280815,25a1858fc251a53e437c547cb838ee27ce6d0ee0,48796996FF,SISTEMA DI SIMULAZIONE MEDICA AVANZATA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,55950,,0,2363280815,AZIENDA SANITARIA PROVINCIALE DI TRAPANI,2013-06-03,2013-06-04,2015-12-01,,
daad42352210213a007836a04f00f709,2570930848,46f4a64e2c834369d94fa6494c8b611c23e7aad1,4865357B99,acquisto stampanti multifunzione A/3 color Asp AG xconvenzione consip,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,10752,6,,10752,2570930848,ASP di Agrigento,2013-01-17,2013-12-17,2014-12-31,
c41b550395b21d3691fc869480e645ab,1825570854,caff00da2abe3b781d5c3f0af8492896ad02fd3f,48525681CB,RIPARAZIONE MONTALETTIGHE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,605,,738,1825570854,ASP Caltanissetta,2013-02-27,2013-12-31,2014-01-31,,
309a2d169cae0e8a2b6b1155b5c97ac0,2363280815,cb90be1f27177d1473a6390cd0b380a16a07a094,4821950F01,Fornitura in noleggio di un sistema di videoendoscopia per U.o.S. di gastroenterologia ed endoscopia del P.O. di Trapani.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,44916,,44916,2363280815,ASP di Trapani,2013-09-01,2014-08-31,2015-01-30,,
c41b550395b21d3691fc869480e645ab,1825570854,4c3a55c78a96871730dd3b45191dcf26493848ee,48116180C9,SPECIALITA' MEDICINALE GEL HEINEGEL,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,27787,,0,1825570854,ASP Caltanissetta,2012-12-12,2012-12-31,2014-01-31,,
